V1	V2	SINGLE_REPEAT_TYPE	TYPE	support	interest	Padj	UniProtID	treatment	DOSE_LEVEL	SACRIFICE_PERIOD	Change	ID
R-RNO-5610785	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A203
R-RNO-5610785	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A204
R-RNO-5610785	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A205
R-RNO-5610785	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A206
R-RNO-5610785	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A207
R-RNO-5610785	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A208
R-RNO-5610785	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A209
R-RNO-5610783	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A210
R-RNO-5610783	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A211
R-RNO-5610783	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A212
R-RNO-5610783	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A213
R-RNO-5610783	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A214
R-RNO-5610783	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A215
R-RNO-5610783	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A216
R-RNO-5610783	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A217
R-RNO-5610783	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A218
R-RNO-5610783	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A219
R-RNO-5610780	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A220
R-RNO-5610780	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A221
R-RNO-5610780	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A222
R-RNO-5610780	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A223
R-RNO-5610780	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A224
R-RNO-5610780	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A225
R-RNO-5610780	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A226
R-RNO-5610780	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A227
R-RNO-5610780	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A228
R-RNO-5610780	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A229
R-RNO-68827	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A230
R-RNO-68827	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A231
R-RNO-68827	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A232
R-RNO-68827	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A233
R-RNO-68827	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A234
R-RNO-68827	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A235
R-RNO-68827	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A236
R-RNO-68827	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A237
R-RNO-68827	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A238
R-RNO-68827	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A239
R-RNO-174084	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A240
R-RNO-174084	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A241
R-RNO-174084	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A242
R-RNO-174084	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A243
R-RNO-174084	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A244
R-RNO-174084	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A245
R-RNO-174084	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A246
R-RNO-174084	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A247
R-RNO-174084	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A248
R-RNO-174084	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A249
R-RNO-4641257	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A250
R-RNO-4641257	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A251
R-RNO-4641257	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A252
R-RNO-4641257	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A253
R-RNO-4641257	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A254
R-RNO-4641257	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A255
R-RNO-4641257	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A256
R-RNO-4641257	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A257
R-RNO-4641257	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A258
R-RNO-4641257	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A259
R-RNO-174154	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A260
R-RNO-174154	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A261
R-RNO-174154	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A262
R-RNO-174154	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A263
R-RNO-174154	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A264
R-RNO-174154	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A265
R-RNO-174154	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A266
R-RNO-174154	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A267
R-RNO-174154	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A268
R-RNO-174154	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A269
R-RNO-1236978	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A270
R-RNO-1236978	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A271
R-RNO-1236978	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A272
R-RNO-1236978	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A273
R-RNO-1236978	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A274
R-RNO-1236978	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A275
R-RNO-1236978	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A276
R-RNO-1236978	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A277
R-RNO-1236978	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A278
R-RNO-1236978	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A279
R-RNO-450408	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A280
R-RNO-450408	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A281
R-RNO-450408	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A282
R-RNO-450408	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A283
R-RNO-450408	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A284
R-RNO-450408	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A285
R-RNO-450408	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A286
R-RNO-450408	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A287
R-RNO-450408	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A288
R-RNO-450408	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A289
R-RNO-350562	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A290
R-RNO-350562	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A291
R-RNO-350562	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A292
R-RNO-350562	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A293
R-RNO-350562	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A294
R-RNO-350562	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A295
R-RNO-350562	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A296
R-RNO-350562	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A297
R-RNO-350562	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A298
R-RNO-350562	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A299
R-RNO-195253	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A300
R-RNO-195253	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A301
R-RNO-195253	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A302
R-RNO-195253	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A303
R-RNO-195253	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A304
R-RNO-195253	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A305
R-RNO-195253	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A306
R-RNO-195253	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A307
R-RNO-195253	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A308
R-RNO-195253	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A309
R-RNO-5358346	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A310
R-RNO-5358346	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A311
R-RNO-5358346	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A312
R-RNO-5358346	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A313
R-RNO-5358346	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A314
R-RNO-5358346	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A315
R-RNO-5358346	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A316
R-RNO-5358346	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A317
R-RNO-5358346	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A318
R-RNO-5358346	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A319
R-RNO-211733	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A320
R-RNO-211733	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A321
R-RNO-211733	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A322
R-RNO-211733	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A323
R-RNO-211733	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A324
R-RNO-211733	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A325
R-RNO-211733	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A326
R-RNO-211733	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A327
R-RNO-211733	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A328
R-RNO-211733	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A329
R-RNO-5658442	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A330
R-RNO-5658442	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A331
R-RNO-5658442	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A332
R-RNO-5658442	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A333
R-RNO-5658442	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A334
R-RNO-5658442	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A335
R-RNO-5658442	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A336
R-RNO-5658442	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A337
R-RNO-5658442	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A338
R-RNO-5658442	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A339
R-RNO-983168	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A340
R-RNO-983168	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A341
R-RNO-983168	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A342
R-RNO-983168	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A343
R-RNO-983168	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A344
R-RNO-983168	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A345
R-RNO-983168	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A346
R-RNO-983168	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A347
R-RNO-983168	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A348
R-RNO-983168	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A349
R-RNO-349425	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.140569395017794	NA	NA	NA	NA	NA	NA	A350
R-RNO-349425	Vacuolization..cytoplasmic	Single	pheno2reactome	0.00177935943060498	0.0372967692415044	NA	NA	NA	NA	NA	NA	A351
R-RNO-349425	A.G	Single	pheno2reactome	0.00177935943060498	0.0468275323322628	NA	NA	NA	NA	NA	NA	A352
R-RNO-349425	Neu...	Single	pheno2reactome	0.00177935943060498	0.0325806847465947	NA	NA	NA	NA	NA	NA	A353
R-RNO-349425	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A354
R-RNO-349425	Change..eosinophilic	Single	pheno2reactome	0.00266903914590747	0.114841807634183	NA	NA	NA	NA	NA	NA	A355
R-RNO-349425	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0187658216238031	NA	NA	NA	NA	NA	NA	A356
R-RNO-349425	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0206125794713903	NA	NA	NA	NA	NA	NA	A357
R-RNO-349425	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0157020665542861	NA	NA	NA	NA	NA	NA	A358
R-RNO-349425	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.0096085409252669	NA	NA	NA	NA	NA	NA	A359
R-RNO-2500257	TG.mg.dL.	Single	pheno2reactome	0.00177935943060498	0.0551601423487544	NA	NA	NA	NA	NA	NA	A360
R-RNO-2500257	Increased.mitosis	Single	pheno2reactome	0.00266903914590747	0.134341637010676	NA	NA	NA	NA	NA	NA	A361
R-RNO-2500257	PT.s.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A362
R-RNO-196108	Degeneration	Single	pheno2reactome	0.00177935943060498	0.396797153024911	NA	NA	NA	NA	NA	NA	A363
R-RNO-196108	ALP.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0586110212444732	NA	NA	NA	NA	NA	NA	A364
R-RNO-196108	RBC.x10_4.ul.	Single	pheno2reactome	0.00177935943060498	0.0406223972135988	NA	NA	NA	NA	NA	NA	A365
R-RNO-196108	Cellular.infiltration	Single	pheno2reactome	0.00177935943060498	0.0308908465083717	NA	NA	NA	NA	NA	NA	A366
R-RNO-196108	Ht...	Single	pheno2reactome	0.00177935943060498	0.0344548689744419	NA	NA	NA	NA	NA	NA	A367
R-RNO-196108	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0262894090521778	NA	NA	NA	NA	NA	NA	A368
R-RNO-196108	PT.s.	Single	pheno2reactome	0.00266903914590747	0.120106761565836	NA	NA	NA	NA	NA	NA	A369
R-RNO-196108	ALT.IU.L.	Single	pheno2reactome	0.00266903914590747	0.0854092526690391	NA	NA	NA	NA	NA	NA	A370
R-RNO-196108	Single.cell.necrosis	Single	pheno2reactome	0.00266903914590747	0.093901649951472	NA	NA	NA	NA	NA	NA	A371
R-RNO-196108	AST.IU.L.	Single	pheno2reactome	0.00266903914590747	0.0713554624759865	NA	NA	NA	NA	NA	NA	A372
R-RNO-390522	A.G	Single	pheno2reactome	0.00266903914590747	0.107995996441281	NA	NA	NA	NA	NA	NA	A373
R-RNO-73777	WBC.x10_2.uL.	Single	pheno2reactome	0.00355871886120996	0.365022877478394	NA	NA	NA	NA	NA	NA	A374
R-RNO-73777	APTT.s.	Single	pheno2reactome	0.00177935943060498	0.028981990725763	NA	NA	NA	NA	NA	NA	A375
R-RNO-73777	Hb.g.dL.	Single	pheno2reactome	0.00177935943060498	0.0202234722381663	NA	NA	NA	NA	NA	NA	A376
R-RNO-73777	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0175095651011645	NA	NA	NA	NA	NA	NA	A377
R-RNO-73777	PT.s.	Single	pheno2reactome	0.00355871886120996	0.216617669812781	NA	NA	NA	NA	NA	NA	A378
R-RNO-73777	BUN.mg.dL.	Single	pheno2reactome	0.00266903914590747	0.0499721305149423	NA	NA	NA	NA	NA	NA	A379
R-RNO-73777	Single.cell.necrosis	Single	pheno2reactome	0.00266903914590747	0.0469053299902944	NA	NA	NA	NA	NA	NA	A380
R-RNO-73777	AST.IU.L.	Single	pheno2reactome	0.00266903914590747	0.0356423015148175	NA	NA	NA	NA	NA	NA	A381
R-RNO-389957	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.093628198610405	NA	NA	NA	NA	NA	NA	A382
R-RNO-389957	A.G	Single	pheno2reactome	0.00355871886120996	0.394196550780181	NA	NA	NA	NA	NA	NA	A383
R-RNO-389957	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0175095651011645	NA	NA	NA	NA	NA	NA	A384
R-RNO-389957	Change..eosinophilic	Single	pheno2reactome	0.00355871886120996	0.20699881376038	NA	NA	NA	NA	NA	NA	A385
R-RNO-389957	BUN.mg.dL.	Single	pheno2reactome	0.00266903914590747	0.0499721305149423	NA	NA	NA	NA	NA	NA	A386
R-RNO-389957	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0124983184747649	NA	NA	NA	NA	NA	NA	A387
R-RNO-389957	Single.cell.necrosis	Single	pheno2reactome	0.00266903914590747	0.0469053299902944	NA	NA	NA	NA	NA	NA	A388
R-RNO-389957	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0104576387588188	NA	NA	NA	NA	NA	NA	A389
R-RNO-389957	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.00639891543806135	NA	NA	NA	NA	NA	NA	A390
R-RNO-77111	Alteration..nuclear	Single	pheno2reactome	0.00177935943060498	0.093628198610405	NA	NA	NA	NA	NA	NA	A391
R-RNO-77111	A.G	Single	pheno2reactome	0.00177935943060498	0.0311894222145069	NA	NA	NA	NA	NA	NA	A392
R-RNO-77111	Degeneration..granular..eosinophilic	Single	pheno2reactome	0.00177935943060498	0.0319988137603796	NA	NA	NA	NA	NA	NA	A393
R-RNO-77111	LIVER.g.	Single	pheno2reactome	0.00177935943060498	0.0205744511210937	NA	NA	NA	NA	NA	NA	A394
R-RNO-77111	LDH.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0175095651011645	NA	NA	NA	NA	NA	NA	A395
R-RNO-77111	Change..eosinophilic	Single	pheno2reactome	0.00177935943060498	0.0167516270719118	NA	NA	NA	NA	NA	NA	A396
R-RNO-77111	BUN.mg.dL.	Single	pheno2reactome	0.00177935943060498	0.0146161667513981	NA	NA	NA	NA	NA	NA	A397
R-RNO-77111	ALT.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0124983184747649	NA	NA	NA	NA	NA	NA	A398
R-RNO-77111	Single.cell.necrosis	Single	pheno2reactome	0.00177935943060498	0.0137283911125328	NA	NA	NA	NA	NA	NA	A399
R-RNO-77111	AST.IU.L.	Single	pheno2reactome	0.00177935943060498	0.0104576387588188	NA	NA	NA	NA	NA	NA	A400
R-RNO-77111	Hypertrophy	Single	pheno2reactome	0.00177935943060498	0.00639891543806135	NA	NA	NA	NA	NA	NA	A401
R-RNO-916853	Cl.meq.L.	Single	pheno2reactome	0.00177935943060498	0.0283115856069593	NA	NA	NA	NA	NA	NA	A402
R-RNO-916853	APTT.s.	Single	pheno2reactome	0.00177935943060498	0.028981990725763	NA	NA	NA	NA	NA	NA	A403
R-RNO-916853	Ht...	Single	pheno2reactome	0.00177935943060498	0.0229483446565297	NA	NA	NA	NA	NA	NA	A404
R-RNO-916853	Hb.g.dL.	Single	pheno2reactome	0.00177935943060498	0.0202234722381663	NA	NA	NA	NA	NA	NA	A405
