Label	CLID	CLSZ	NumAnn	Size	SampleMatch	Phyper	Padj	SampleKeys	Name
R-RNO-1170546	Liver_phenylanthranilic_acid_Middle_8day_Repeat	6	3976	7	3	0.00649483610987248	0.00649483610987248	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_naphthyl_isothiocyanate_Low_29day_Repeat	2	1081	7	2	0.0054057998026607	0.0054057998026607	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_disopyramide_Low_29day_Repeat	5	2495	7	3	0.00172022563804166	0.00172022563804166	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_methyldopa_High_29day_Repeat	15	6208	7	3	0.0222174147006668	0.0444348294013335	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_carboplatin_Middle_29day_Repeat	4	1745	7	3	0.000609176716530543	0.000609176716530543	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_furosemide_Middle_9hr_Single	15	6722	7	3	0.0275108889655748	0.0275108889655748	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_buthionine_sulfoximine_Middle_24hr_Single	7	3389	7	2	0.0472135480623149	0.0472135480623149	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_danazol_High_29day_Repeat	24	7257	7	3	0.0337250196055376	0.0337250196055376	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_famotidine_High_29day_Repeat	5	2597	7	3	0.00193078439151291	0.00193078439151291	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_diltiazem_Low_8day_Repeat	5	2712	7	3	0.00218708141413778	0.00218708141413778	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_gefitinib_Low_9hr_Single	18	5778	7	3	0.0182889737835446	0.0365779475670891	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_ketoconazole_Low_3hr_Single	4	1860	7	3	0.000733866311594745	0.000733866311594745	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_mexiletine_Middle_4day_Repeat	11	4947	7	3	0.0119454611669608	0.0119454611669608	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_theophylline_High_29day_Repeat	21	6968	7	3	0.0302783205010327	0.0302783205010327	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_cyclosporine_A_Low_6hr_Single	6	2641	7	2	0.0297985175696721	0.0297985175696721	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_rifampicin_High_8day_Repeat	12	5150	7	3	0.0133469201485595	0.0133469201485595	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_flutamide_Middle_4day_Repeat	10	4866	7	3	0.011412322638752	0.011412322638752	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_adapin_Low_3hr_Single	8	4151	7	3	0.00732974411941249	0.00732974411941249	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_amiodarone_Low_6hr_Single	4	2807	7	2	0.0333760948342593	0.0333760948342593	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_acetaminophen_Low_29day_Repeat	7	3269	7	3	0.00373196615589948	0.00373196615589948	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_famotidine_High_8day_Repeat	5	2860	7	2	0.0345539988447162	0.0345539988447162	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_cyclosporine_A_Low_4day_Repeat	6	3788	7	3	0.00566652591954363	0.00566652591954363	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_coumarin_Low_24hr_Single	4	2360	7	2	0.0241405749677826	0.0241405749677826	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_cisplatin_High_24hr_Single	13	5868	7	3	0.0190740364209001	0.0190740364209001	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_cisplatin_High_9hr_Single	14	6396	7	3	0.0240773701034046	0.0481547402068093	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_nitrosodiethylamine_Low_4day_Repeat	3	1860	7	2	0.0153837921898568	0.0153837921898568	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_papaverine_Low_9hr_Single	6	3475	7	2	0.0494201974298164	0.0494201974298164	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_methylene_dianiline_Low_4day_Repeat	7	4142	7	3	0.00728527802944259	0.00728527802944259	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_ethanol_High_15day_Repeat	7	3299	7	3	0.00383026364172598	0.00383026364172598	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_clomipramine_Middle_29day_Repeat	11	5741	7	3	0.017971883515873	0.017971883515873	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_sulpiride_Low_29day_Repeat	8	3416	7	3	0.00422911358971	0.00422911358971	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_furosemide_Middle_8day_Repeat	7	3200	7	2	0.0425068351405933	0.0425068351405933	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_sulindac_Middle_29day_Repeat	5	3246	7	2	0.0436340416024903	0.0436340416024903	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_papaverine_Middle_9hr_Single	10	4997	7	3	0.012281945745047	0.024563891490094	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_butylated_hydroxyanisole_Middle_8day_Repeat	14	6036	7	3	0.0205919723333125	0.0205919723333125	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_gentamicin_Middle_15day_Repeat	3	1854	7	2	0.015289385118866	0.015289385118866	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_triazolam_Middle_29day_Repeat	8	4238	7	3	0.00776822763122179	0.00776822763122179	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_methapyrilene_Middle_8day_Repeat	11	5873	7	3	0.0191182244179619	0.0191182244179619	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_chlorpropamide_Middle_24hr_Single	6	2441	7	3	0.00161496832045606	0.00161496832045606	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_phenylanthranilic_acid_High_29day_Repeat	18	6317	7	3	0.0232851482688583	0.0232851482688583	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_fluphenazine_High_15day_Repeat	10	4375	7	3	0.00849080156435025	0.00849080156435025	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_diazepam_High_24hr_Single	14	7255	7	3	0.033700438160131	0.033700438160131	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_simvastatin_High_3hr_Single	6	3215	7	2	0.0428730911160309	0.0428730911160309	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_flutamide_Middle_8day_Repeat	17	8283	7	3	0.0476824720627074	0.0476824720627074	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_imatinib_methanesulfonate_salt_Middle_6hr_Single	8	2605	7	3	0.00194795859379126	0.00584387578137379	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_chlormadinone_Middle_29day_Repeat	15	5588	7	3	0.0166954720670094	0.0333909441340187	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_enalapril_Low_15day_Repeat	6	2800	7	2	0.033221800421371	0.033221800421371	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_cimetidine_Low_9hr_Single	3	1860	7	2	0.0153837921898568	0.0153837921898568	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_valproic_acid_High_4day_Repeat	7	3921	7	3	0.00624523937508639	0.00624523937508639	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_enalapril_High_29day_Repeat	9	4476	7	3	0.00904898257733524	0.0180979651546705	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_cyclosporine_A_Middle_15day_Repeat	13	6183	7	3	0.0219766498589581	0.0219766498589581	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_labetalol_High_15day_Repeat	10	5707	7	3	0.0176834003148608	0.0176834003148608	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_lomustine_Low_4day_Repeat	4	2495	7	2	0.0267951409134583	0.0267951409134583	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_tolbutamide_Middle_15day_Repeat	5	3100	7	2	0.0400978671367987	0.0400978671367987	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_rosiglitazone_maleate_Middle_4day_Repeat	6	2656	7	2	0.0301147443414095	0.0301147443414095	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_haloperidol_High_29day_Repeat	9	4281	7	3	0.00799077083645173	0.00799077083645173	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_rosiglitazone_maleate_Low_29day_Repeat	8	3250	7	3	0.00367054030767897	0.00367054030767897	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_tiopronin_Middle_4day_Repeat	3	2345	7	2	0.0238530217927981	0.0238530217927981	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_disopyramide_Low_9hr_Single	10	3982	7	3	0.0065224322522895	0.0065224322522895	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_famotidine_Middle_8day_Repeat	10	4939	7	3	0.0118921481031866	0.0237842962063733	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_enalapril_Middle_29day_Repeat	8	3057	7	3	0.00308241882277074	0.00308241882277074	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_cyclosporine_A_Middle_4day_Repeat	7	3766	7	3	0.00557415228976331	0.00557415228976331	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_glibenclamide_Middle_29day_Repeat	6	3297	7	3	0.00382366043890976	0.00382366043890976	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_carboplatin_High_9hr_Single	3	1660	7	2	0.0123789408080802	0.0123789408080802	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_tunicamycin_Low_24hr_Single	6	3759	7	3	0.00554495860640112	0.00554495860640112	P05710	Prolactin receptor signaling
R-RNO-1170546	Liver_enalapril_Middle_15day_Repeat	5	2881	7	2	0.0350254195684646	0.0350254195684646	P05710	Prolactin receptor signaling
R-RNO-1227986	Liver_3methylcholanthrene_Middle_3hr_Single	32	6269	9	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_cycloheximide_Middle_6hr_Single	418	26458	9	22	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_monocrotaline_High_15day_Repeat	185	23188	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_butylated_hydroxyanisole_High_9hr_Single	76	13185	9	7	0.000326576195109201	0.017961690731006	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_2nitrofluorene_High_24hr_Single	186	23286	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_cycloheximide_High_9hr_Single	542	26674	9	22	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_methapyrilene_High_15day_Repeat	376	30117	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P62982 P62986	Signaling by ERBB2
R-RNO-1227986	Liver_methylene_dianiline_High_24hr_Single	223	25223	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_ethionamide_High_24hr_Single	288	19939	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_High_24hr_Single	183	25066	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_Middle_8day_Repeat	76	14218	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_aflatoxin_B1_Middle_24hr_Single	50	11748	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_bortezomib_High_6hr_Single	835	40264	9	17	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_cycloheximide_Middle_9hr_Single	502	33018	9	22	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_butylated_hydroxyanisole_Middle_9hr_Single	81	15425	9	11	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_methapyrilene_High_6hr_Single	63	10350	9	6	0.000844249955791398	0.0253274986737419	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_Middle_24hr_Single	131	24042	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_phorone_High_6hr_Single	266	21387	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_aflatoxin_B1_High_24hr_Single	265	26922	9	11	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_monocrotaline_High_8day_Repeat	150	20117	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_nitrosodiethylamine_High_24hr_Single	182	21071	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_Low_15day_Repeat	190	23432	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_galactosamine_Middle_24hr_Single	623	36831	9	16	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_3methylcholanthrene_High_3hr_Single	39	4446	9	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_colchicine_High_9hr_Single	239	21115	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_cycloheximide_Low_6hr_Single	343	26677	9	21	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_phorone_High_9hr_Single	459	29962	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_Middle_15day_Repeat	181	24877	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_Low_29day_Repeat	213	24946	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_monocrotaline_Middle_29day_Repeat	67	12758	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_bortezomib_Middle_6hr_Single	649	35264	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_bortezomib_High_9hr_Single	1011	42329	9	17	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_bortezomib_High_24hr_Single	706	37645	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_cycloheximide_High_6hr_Single	479	27973	9	21	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_High_29day_Repeat	100	19227	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_butylated_hydroxyanisole_High_24hr_Single	143	17702	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_Middle_29day_Repeat	216	25413	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_2nitrofluorene_Low_24hr_Single	101	15417	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_2nitrofluorene_Middle_24hr_Single	208	25091	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_High_15day_Repeat	82	16577	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_cycloheximide_High_24hr_Single	442	35006	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_phorone_High_24hr_Single	389	31360	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_butylated_hydroxyanisole_Middle_24hr_Single	145	18390	9	11	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_cycloheximide_Low_9hr_Single	270	23836	9	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_thioacetamide_High_29day_Repeat	334	29907	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_acetamidofluorene_Low_24hr_Single	114	19083	9	12	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_monocrotaline_Middle_15day_Repeat	40	8114	9	6	0.000216338440118968	0.00454310724249833	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 P82995	Signaling by ERBB2
R-RNO-1227986	Liver_3methylcholanthrene_Low_3hr_Single	34	4469	9	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1227986	Liver_lomustine_High_29day_Repeat	85	15663	9	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB2
R-RNO-1236394	Liver_ethionamide_High_24hr_Single	288	19939	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_cycloheximide_Middle_9hr_Single	502	33018	6	20	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_acetamidofluorene_High_24hr_Single	183	25066	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_phorone_High_6hr_Single	266	21387	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_aflatoxin_B1_Middle_24hr_Single	50	11748	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_acetamidofluorene_Low_15day_Repeat	190	23432	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_monocrotaline_High_15day_Repeat	185	23188	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_3methylcholanthrene_Middle_3hr_Single	32	6269	6	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_methapyrilene_High_15day_Repeat	376	30117	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_methylene_dianiline_High_24hr_Single	223	25223	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_ethionamide_Low_9hr_Single	62	9918	6	5	0.000416479448396815	0.0174921368326662	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_cycloheximide_Middle_6hr_Single	418	26458	6	20	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_acetamidofluorene_Middle_8day_Repeat	76	14218	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_bortezomib_High_24hr_Single	706	37645	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_monocrotaline_High_8day_Repeat	150	20117	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_galactosamine_Middle_24hr_Single	623	36831	6	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_thioacetamide_High_29day_Repeat	334	29907	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_acetamidofluorene_High_15day_Repeat	82	16577	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_phorone_High_9hr_Single	459	29962	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_aflatoxin_B1_High_24hr_Single	265	26922	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_nitrosodiethylamine_High_24hr_Single	182	21071	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_cycloheximide_High_6hr_Single	479	27973	6	20	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_bortezomib_High_6hr_Single	835	40264	6	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_cycloheximide_High_24hr_Single	442	35006	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_bortezomib_High_9hr_Single	1011	42329	6	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_butylated_hydroxyanisole_High_24hr_Single	143	17702	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_acetamidofluorene_Middle_24hr_Single	131	24042	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_lomustine_High_29day_Repeat	85	15663	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_3methylcholanthrene_High_3hr_Single	39	4446	6	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_acetamidofluorene_High_29day_Repeat	100	19227	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_cycloheximide_High_9hr_Single	542	26674	6	20	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_2nitrofluorene_High_24hr_Single	186	23286	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_bortezomib_Middle_6hr_Single	649	35264	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_cycloheximide_Middle_3hr_Single	262	16000	6	6	0.000211976693620662	0.0358240612218919	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0 Q06175	Signaling by ERBB4
R-RNO-1236394	Liver_colchicine_High_9hr_Single	239	21115	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_monocrotaline_Middle_29day_Repeat	67	12758	6	10	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
R-RNO-1236394	Liver_cycloheximide_Low_9hr_Single	270	23836	6	15	0	0	D3ZC94 D4ACB2 G3V7D6 G3V7F0 G3V9Q0	Signaling by ERBB4
