V1	V2	Type	UniProtID
C101611	APR_HepG2_MitoticArrest_72h_up	TCA2TCC	NA
C101611	ATG_AP_1_CIS_up	TCA2TCC	NA
C101611	ATG_BRE_CIS_up	TCA2TCC	NA
C101611	ATG_CMV_CIS_up	TCA2TCC	NA
C101611	ATG_CRE_CIS_up	TCA2TCC	NA
C101611	ATG_C_EBP_CIS_up	TCA2TCC	NA
C101611	ATG_EGR_CIS_up	TCA2TCC	NA
C101611	ATG_ERE_CIS_up	TCA2TCC	NA
C101611	ATG_ERa_TRANS_up	TCA2TCC	NA
C101611	ATG_E_Box_CIS_up	TCA2TCC	NA
C101611	ATG_GLI_CIS_up	TCA2TCC	NA
C101611	ATG_MRE_CIS_up	TCA2TCC	NA
C101611	ATG_Myc_CIS_up	TCA2TCC	NA
C101611	ATG_NFI_CIS_up	TCA2TCC	NA
C101611	ATG_NF_kB_CIS_up	TCA2TCC	NA
C101611	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C101611	ATG_NURR1_TRANS_up	TCA2TCC	NA
C101611	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C101611	ATG_PBREM_CIS_up	TCA2TCC	NA
C101611	ATG_PPARd_TRANS_up	TCA2TCC	NA
C101611	ATG_PPARg_TRANS_up	TCA2TCC	NA
C101611	ATG_PPRE_CIS_up	TCA2TCC	NA
C101611	ATG_PXRE_CIS_up	TCA2TCC	NA
C101611	ATG_PXR_TRANS_up	TCA2TCC	NA
C101611	ATG_Pax6_CIS_up	TCA2TCC	NA
C101611	ATG_RORE_CIS_up	TCA2TCC	NA
C101611	ATG_SREBP_CIS_up	TCA2TCC	NA
C101611	ATG_Sp1_CIS_up	TCA2TCC	NA
C101611	ATG_TA_CIS_up	TCA2TCC	NA
C101611	ATG_TGFb_CIS_up	TCA2TCC	NA
C101611	ATG_VDRE_CIS_up	TCA2TCC	NA
C101611	BSK_3C_HLADR_down	TCA2TCC	NA
C101611	BSK_3C_IL8_down	TCA2TCC	NA
C101611	BSK_3C_Proliferation_down	TCA2TCC	NA
C101611	BSK_3C_SRB_down	TCA2TCC	NA
C101611	BSK_4H_Pselectin_down	TCA2TCC	NA
C101611	BSK_BE3C_HLADR_down	TCA2TCC	NA
C101611	BSK_BE3C_IP10_down	TCA2TCC	NA
C101611	BSK_BE3C_MMP1_up	TCA2TCC	NA
C101611	BSK_BE3C_tPA_down	TCA2TCC	NA
C101611	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C101611	BSK_CASM3C_uPAR_up	TCA2TCC	NA
C101611	BSK_LPS_IL8_down	TCA2TCC	NA
C101611	BSK_LPS_PGE2_down	TCA2TCC	NA
C101611	BSK_SAg_CD38_down	TCA2TCC	NA
C101611	BSK_SAg_IL8_down	TCA2TCC	NA
C101611	BSK_SAg_Proliferation_down	TCA2TCC	NA
C101611	BSK_hDFCGF_CollagenIII_down	TCA2TCC	NA
C101611	BSK_hDFCGF_MCSF_down	TCA2TCC	NA
C101611	BSK_hDFCGF_MMP1_up	TCA2TCC	NA
C101611	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C101611	NVS_ADME_hCYP2B6	TCA2TCC	NA
C101611	NVS_ADME_hCYP2C19	TCA2TCC	NA
C101611	NVS_OR_gSIGMA_NonSelective	TCA2TCC	NA
C101611	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C101611	OT_NURR1_NURR1RXRa_0480	TCA2TCC	NA
C10161338	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C10161338	APR_HepG2_CellLoss_24h_dn	TCA2TCC	NA
C10161338	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C10161338	APR_HepG2_MitoticArrest_24h_up	TCA2TCC	NA
C10161338	APR_HepG2_MitoticArrest_72h_up	TCA2TCC	NA
C10161338	APR_HepG2_p53Act_72h_up	TCA2TCC	NA
C10161338	ATG_AR_TRANS_up	TCA2TCC	NA
C10161338	ATG_EGR_CIS_up	TCA2TCC	NA
C10161338	ATG_ERE_CIS_up	TCA2TCC	NA
C10161338	ATG_ERa_TRANS_up	TCA2TCC	NA
C10161338	ATG_IR1_CIS_up	TCA2TCC	NA
C10161338	ATG_MRE_CIS_up	TCA2TCC	NA
C10161338	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C10161338	ATG_Pax6_CIS_up	TCA2TCC	NA
C10161338	ATG_VDRE_CIS_up	TCA2TCC	NA
C10161338	ATG_Xbp1_CIS_up	TCA2TCC	NA
C10161338	BSK_3C_Eselectin_down	TCA2TCC	NA
C10161338	BSK_3C_HLADR_down	TCA2TCC	NA
C10161338	BSK_3C_MCP1_down	TCA2TCC	NA
C10161338	BSK_3C_Proliferation_down	TCA2TCC	NA
C10161338	BSK_3C_SRB_down	TCA2TCC	NA
C10161338	BSK_3C_TissueFactor_down	TCA2TCC	NA
C10161338	BSK_3C_VCAM1_down	TCA2TCC	NA
C10161338	BSK_3C_Vis_down	TCA2TCC	NA
C10161338	BSK_3C_uPAR_down	TCA2TCC	NA
C10161338	BSK_4H_VCAM1_down	TCA2TCC	NA
C10161338	BSK_4H_uPAR_down	TCA2TCC	NA
C10161338	BSK_BE3C_HLADR_down	TCA2TCC	NA
C10161338	BSK_BE3C_IP10_down	TCA2TCC	NA
C10161338	BSK_BE3C_MMP1_up	TCA2TCC	NA
C10161338	BSK_BE3C_tPA_down	TCA2TCC	NA
C10161338	BSK_CASM3C_IL6_down	TCA2TCC	NA
C10161338	BSK_CASM3C_IL8_down	TCA2TCC	NA
C10161338	BSK_CASM3C_MCP1_down	TCA2TCC	NA
C10161338	BSK_CASM3C_MCSF_down	TCA2TCC	NA
C10161338	BSK_CASM3C_TissueFactor_down	TCA2TCC	NA
C10161338	BSK_CASM3C_VCAM1_down	TCA2TCC	NA
C10161338	BSK_LPS_CD40_down	TCA2TCC	NA
C10161338	BSK_LPS_Eselectin_down	TCA2TCC	NA
C10161338	BSK_LPS_MCP1_down	TCA2TCC	NA
C10161338	BSK_LPS_MCSF_down	TCA2TCC	NA
C10161338	BSK_LPS_PGE2_down	TCA2TCC	NA
C10161338	BSK_LPS_SRB_down	TCA2TCC	NA
C10161338	BSK_LPS_VCAM1_down	TCA2TCC	NA
C10161338	BSK_SAg_CD38_down	TCA2TCC	NA
C10161338	BSK_SAg_CD40_down	TCA2TCC	NA
C10161338	BSK_SAg_MCP1_down	TCA2TCC	NA
C10161338	BSK_SAg_Proliferation_down	TCA2TCC	NA
C10161338	BSK_SAg_SRB_down	TCA2TCC	NA
C10161338	BSK_hDFCGF_CollagenIII_down	TCA2TCC	NA
C10161338	BSK_hDFCGF_PAI1_up	TCA2TCC	NA
C10161338	BSK_hDFCGF_Proliferation_up	TCA2TCC	NA
C10161338	BSK_hDFCGF_VCAM1_down	TCA2TCC	NA
C10161338	NVS_ADME_hCYP2C19	TCA2TCC	NA
C10161338	NVS_ENZ_hAurA	TCA2TCC	NA
C10161338	NVS_ENZ_hPDE5	TCA2TCC	NA
C10161338	NVS_ENZ_hPTPRC	TCA2TCC	NA
C10161338	NVS_GPCR_gLTB4	TCA2TCC	NA
C10161338	NVS_GPCR_hNK2	TCA2TCC	NA
C10161338	NVS_GPCR_rNK1	TCA2TCC	NA
C10161338	NVS_GPCR_rmAdra2B	TCA2TCC	NA
C10161338	NVS_LGIC_bGABARa1	TCA2TCC	NA
C10161338	NVS_LGIC_bGABARa5	TCA2TCC	NA
C10161338	NVS_NR_bER	TCA2TCC	NA
C10161338	NVS_NR_bPR	TCA2TCC	NA
C10161338	NVS_NR_cAR	TCA2TCC	NA
C10161338	NVS_NR_hAR	TCA2TCC	NA
C10161338	NVS_NR_hER	TCA2TCC	NA
C10161338	NVS_NR_hGR	TCA2TCC	NA
C10161338	NVS_NR_hPPARg	TCA2TCC	NA
C10161338	NVS_NR_hPR	TCA2TCC	NA
C10161338	NVS_NR_hRARa_Agonist	TCA2TCC	NA
C10161338	NVS_NR_mERa	TCA2TCC	NA
C10161338	NVS_NR_rAR	TCA2TCC	NA
C10161338	NVS_NR_rMR	TCA2TCC	NA
C10161338	NVS_TR_hAdoT	TCA2TCC	NA
C10161338	NVS_TR_rSERT	TCA2TCC	NA
C10161338	NVS_TR_rVMAT2	TCA2TCC	NA
C10161338	OT_AR_ARELUC_AG_1440	TCA2TCC	NA
C10161338	OT_AR_ARSRC1_0480	TCA2TCC	NA
C10161338	OT_AR_ARSRC1_0960	TCA2TCC	NA
C10161338	OT_ER_ERaERa_0480	TCA2TCC	NA
C10161338	OT_ER_ERaERb_0480	TCA2TCC	NA
C10161338	OT_ER_ERaERb_1440	TCA2TCC	NA
C10161338	OT_ER_ERbERb_0480	TCA2TCC	NA
C10161338	OT_ER_ERbERb_1440	TCA2TCC	NA
C10161338	OT_ERa_EREGFP_0120	TCA2TCC	NA
C10161338	OT_ERa_EREGFP_0480	TCA2TCC	NA
C10161338	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C10161338	OT_NURR1_NURR1RXRa_1440	TCA2TCC	NA
C10161338	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C10161338	Tox21_AR_BLA_Agonist_ratio	TCA2TCC	NA
C10161338	Tox21_AR_BLA_Antagonist_ratio	TCA2TCC	NA
C10161338	Tox21_AR_BLA_Antagonist_viability	TCA2TCC	NA
C10161338	Tox21_AR_LUC_MDAKB2_Agonist	TCA2TCC	NA
C10161338	Tox21_ERa_BLA_Agonist_ratio	TCA2TCC	NA
C10161338	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C10161338	Tox21_FXR_BLA_antagonist_ratio	TCA2TCC	NA
C10161338	Tox21_GR_BLA_Antagonist_ratio	TCA2TCC	NA
C10161338	Tox21_HSE_BLA_agonist_ratio	TCA2TCC	NA
C10161338	Tox21_TR_LUC_GH3_Antagonist	TCA2TCC	NA
C101779	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C101779	ATG_ERE_CIS_up	TCA2TCC	NA
C101779	ATG_ERa_TRANS_up	TCA2TCC	NA
C101779	BSK_CASM3C_HLADR_up	TCA2TCC	NA
C101779	BSK_CASM3C_IL6_up	TCA2TCC	NA
C101779	BSK_CASM3C_MCP1_up	TCA2TCC	NA
C101779	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C101779	BSK_LPS_PGE2_down	TCA2TCC	NA
C101779	BSK_SAg_Eselectin_up	TCA2TCC	NA
C101779	NVS_ADME_hCYP2B6	TCA2TCC	NA
C101779	NVS_ADME_hCYP2C19	TCA2TCC	NA
C101779	NVS_GPCR_gLTB4	TCA2TCC	NA
C101779	NVS_TR_hDAT	TCA2TCC	NA
C101779	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C101804	ATG_ERE_CIS_up	TCA2TCC	NA
C101804	ATG_ERRg_TRANS_up	TCA2TCC	NA
C101804	ATG_ERa_TRANS_up	TCA2TCC	NA
C101804	ATG_PPARa_TRANS_up	TCA2TCC	NA
C101804	BSK_CASM3C_uPAR_up	TCA2TCC	NA
C101804	BSK_LPS_PGE2_down	TCA2TCC	NA
C101804	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C101804	NVS_ADME_hCYP2B6	TCA2TCC	NA
C101804	NVS_ADME_hCYP2C19	TCA2TCC	NA
C101804	NVS_ADME_hCYP3A4	TCA2TCC	NA
C101804	NVS_ENZ_hMMP2	TCA2TCC	NA
C101804	NVS_ENZ_hPTPN6	TCA2TCC	NA
C101804	NVS_ENZ_hPTPN9	TCA2TCC	NA
C101804	NVS_ENZ_rMAOAC	TCA2TCC	NA
C101804	NVS_TR_gDAT	TCA2TCC	NA
C101804	NVS_TR_hDAT	TCA2TCC	NA
C101804	OT_ER_ERaERb_0480	TCA2TCC	NA
C101804	OT_ER_ERaERb_1440	TCA2TCC	NA
C101804	OT_FXR_FXRSRC1_1440	TCA2TCC	NA
C101804	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C101815	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C101815	ATG_ERE_CIS_up	TCA2TCC	NA
C101815	ATG_ERa_TRANS_up	TCA2TCC	NA
C101815	ATG_RXRb_TRANS_up	TCA2TCC	NA
C101815	OT_ER_ERaERb_0480	TCA2TCC	NA
C101815	OT_ERa_EREGFP_0120	TCA2TCC	NA
C101815	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C101837	ATG_ERE_CIS_up	TCA2TCC	NA
C101837	ATG_ERa_TRANS_up	TCA2TCC	NA
C101837	ATG_PXRE_CIS_up	TCA2TCC	NA
C101837	ATG_PXR_TRANS_up	TCA2TCC	NA
C101837	ATG_RXRb_TRANS_up	TCA2TCC	NA
C101848	ACEA_T47D_80hr_Positive	TCA2TCC	NA
C101848	ATG_PXRE_CIS_up	TCA2TCC	NA
C101848	ATG_RXRb_TRANS_up	TCA2TCC	NA
C101848	Tox21_ARE_BLA_agonist_viability	TCA2TCC	NA
C101848	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C101860	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C101860	APR_HepG2_CellCycleArrest_72h_dn	TCA2TCC	NA
C101860	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C101860	APR_HepG2_MitoMass_24h_dn	TCA2TCC	NA
C101860	ATG_Ahr_CIS_up	TCA2TCC	NA
C101860	ATG_ERE_CIS_up	TCA2TCC	NA
C101860	ATG_ERa_TRANS_up	TCA2TCC	NA
C101860	ATG_HSE_CIS_up	TCA2TCC	NA
C101860	ATG_MRE_CIS_up	TCA2TCC	NA
C101860	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C101860	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C101860	ATG_PPARa_TRANS_up	TCA2TCC	NA
C101860	ATG_PPARg_TRANS_up	TCA2TCC	NA
C101860	ATG_PPRE_CIS_up	TCA2TCC	NA
C101860	ATG_PXRE_CIS_up	TCA2TCC	NA
C101860	ATG_PXR_TRANS_up	TCA2TCC	NA
C101860	ATG_Pax6_CIS_up	TCA2TCC	NA
C101860	ATG_RXRa_TRANS_up	TCA2TCC	NA
C101860	ATG_RXRb_TRANS_up	TCA2TCC	NA
C101860	ATG_SREBP_CIS_up	TCA2TCC	NA
C101860	ATG_Sp1_CIS_up	TCA2TCC	NA
C101860	BSK_3C_Eselectin_down	TCA2TCC	NA
C101860	BSK_3C_HLADR_down	TCA2TCC	NA
C101860	BSK_3C_ICAM1_down	TCA2TCC	NA
C101860	BSK_3C_IL8_down	TCA2TCC	NA
C101860	BSK_3C_MCP1_down	TCA2TCC	NA
C101860	BSK_3C_MIG_down	TCA2TCC	NA
C101860	BSK_3C_Proliferation_down	TCA2TCC	NA
C101860	BSK_3C_SRB_down	TCA2TCC	NA
C101860	BSK_3C_TissueFactor_down	TCA2TCC	NA
C101860	BSK_3C_VCAM1_down	TCA2TCC	NA
C101860	BSK_3C_Vis_down	TCA2TCC	NA
C101860	BSK_3C_uPAR_down	TCA2TCC	NA
C101860	BSK_4H_Eotaxin3_down	TCA2TCC	NA
C101860	BSK_4H_MCP1_down	TCA2TCC	NA
C101860	BSK_4H_Pselectin_down	TCA2TCC	NA
C101860	BSK_4H_SRB_down	TCA2TCC	NA
C101860	BSK_4H_VCAM1_down	TCA2TCC	NA
C101860	BSK_4H_VEGFRII_down	TCA2TCC	NA
C101860	BSK_4H_uPAR_down	TCA2TCC	NA
C101860	BSK_BE3C_HLADR_down	TCA2TCC	NA
C101860	BSK_BE3C_MMP1_up	TCA2TCC	NA
C101860	BSK_BE3C_PAI1_up	TCA2TCC	NA
C101860	BSK_BE3C_uPA_up	TCA2TCC	NA
C101860	BSK_CASM3C_Proliferation_down	TCA2TCC	NA
C101860	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C101860	BSK_KF3CT_IP10_down	TCA2TCC	NA
C101860	BSK_LPS_Eselectin_down	TCA2TCC	NA
C101860	BSK_LPS_IL1a_down	TCA2TCC	NA
C101860	BSK_LPS_IL8_down	TCA2TCC	NA
C101860	BSK_LPS_MCSF_down	TCA2TCC	NA
C101860	BSK_LPS_PGE2_down	TCA2TCC	NA
C101860	BSK_LPS_SRB_down	TCA2TCC	NA
C101860	BSK_LPS_TNFa_down	TCA2TCC	NA
C101860	BSK_LPS_VCAM1_down	TCA2TCC	NA
C101860	BSK_SAg_CD38_down	TCA2TCC	NA
C101860	BSK_SAg_CD40_down	TCA2TCC	NA
C101860	BSK_SAg_CD69_down	TCA2TCC	NA
C101860	BSK_SAg_Eselectin_down	TCA2TCC	NA
C101860	BSK_SAg_IL8_down	TCA2TCC	NA
C101860	BSK_SAg_MCP1_down	TCA2TCC	NA
C101860	BSK_SAg_MIG_down	TCA2TCC	NA
C101860	BSK_SAg_PBMCCytotoxicity_down	TCA2TCC	NA
C101860	BSK_SAg_Proliferation_down	TCA2TCC	NA
C101860	BSK_SAg_SRB_down	TCA2TCC	NA
C101860	BSK_hDFCGF_CollagenIII_down	TCA2TCC	NA
C101860	BSK_hDFCGF_IP10_down	TCA2TCC	NA
C101860	BSK_hDFCGF_MCSF_down	TCA2TCC	NA
C101860	BSK_hDFCGF_MIG_down	TCA2TCC	NA
C101860	BSK_hDFCGF_PAI1_down	TCA2TCC	NA
C101860	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C101860	BSK_hDFCGF_SRB_down	TCA2TCC	NA
C101860	BSK_hDFCGF_VCAM1_down	TCA2TCC	NA
C101860	NVS_ENZ_hLynA_Activator	TCA2TCC	NA
C101860	OT_AR_ARELUC_AG_1440	TCA2TCC	NA
C101860	OT_FXR_FXRSRC1_0480	TCA2TCC	NA
C101860	Tox21_ERa_LUC_BG1_Agonist	TCA2TCC	NA
C102067	ACEA_T47D_80hr_Negative	TCA2TCC	NA
C102067	APR_HepG2_CellCycleArrest_24h_up	TCA2TCC	NA
C102067	APR_HepG2_CellLoss_72h_dn	TCA2TCC	NA
C102067	APR_HepG2_MicrotubuleCSK_72h_up	TCA2TCC	NA
C102067	APR_HepG2_MitoMass_24h_dn	TCA2TCC	NA
C102067	APR_HepG2_MitoticArrest_24h_up	TCA2TCC	NA
C102067	APR_HepG2_MitoticArrest_72h_up	TCA2TCC	NA
C102067	APR_HepG2_OxidativeStress_72h_up	TCA2TCC	NA
C102067	APR_HepG2_StressKinase_72h_up	TCA2TCC	NA
C102067	APR_HepG2_p53Act_72h_up	TCA2TCC	NA
C102067	ATG_Ahr_CIS_up	TCA2TCC	NA
C102067	ATG_CMV_CIS_up	TCA2TCC	NA
C102067	ATG_C_EBP_CIS_up	TCA2TCC	NA
C102067	ATG_EGR_CIS_up	TCA2TCC	NA
C102067	ATG_FoxA2_CIS_up	TCA2TCC	NA
C102067	ATG_MRE_CIS_up	TCA2TCC	NA
C102067	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C102067	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C102067	ATG_Pax6_CIS_up	TCA2TCC	NA
C102067	ATG_RORE_CIS_up	TCA2TCC	NA
C102067	ATG_TA_CIS_up	TCA2TCC	NA
C102067	ATG_VDRE_CIS_up	TCA2TCC	NA
C102067	ATG_Xbp1_CIS_up	TCA2TCC	NA
C102067	BSK_3C_Proliferation_down	TCA2TCC	NA
C102067	BSK_3C_TissueFactor_up	TCA2TCC	NA
C102067	BSK_4H_Eotaxin3_down	TCA2TCC	NA
C102067	BSK_4H_Pselectin_down	TCA2TCC	NA
C102067	BSK_CASM3C_MCSF_down	TCA2TCC	NA
C102067	BSK_LPS_MCSF_down	TCA2TCC	NA
C102067	BSK_hDFCGF_CollagenIII_down	TCA2TCC	NA
C102067	BSK_hDFCGF_MCSF_down	TCA2TCC	NA
C102067	BSK_hDFCGF_MMP1_up	TCA2TCC	NA
C102067	BSK_hDFCGF_Proliferation_down	TCA2TCC	NA
C102067	NVS_ADME_hCYP2D6	TCA2TCC	NA
C102067	NVS_ENZ_oCOX1	TCA2TCC	NA
C102067	NVS_GPCR_gOpiateK	TCA2TCC	NA
C102067	NVS_GPCR_h5HT7	TCA2TCC	NA
C102067	NVS_GPCR_hAdra2A	TCA2TCC	NA
C102067	NVS_GPCR_hM1	TCA2TCC	NA
C102067	NVS_GPCR_hM2	TCA2TCC	NA
C102067	NVS_GPCR_hM3	TCA2TCC	NA
C102067	NVS_GPCR_hM4	TCA2TCC	NA
C102067	NVS_GPCR_rAdra1A	TCA2TCC	NA
C102067	NVS_GPCR_rOpiate_NonSelective	TCA2TCC	NA
C102067	NVS_GPCR_rmAdra2B	TCA2TCC	NA
C102067	NVS_IC_rCaBTZCHL	TCA2TCC	NA
C102067	NVS_LGIC_bGABARa1	TCA2TCC	NA
C102067	NVS_LGIC_rGluNMDA_Agonist	TCA2TCC	NA
C102067	NVS_OR_gSIGMA_NonSelective	TCA2TCC	NA
C102067	OT_AR_ARSRC1_0960	TCA2TCC	NA
C102067	OT_NURR1_NURR1RXRa_0480	TCA2TCC	NA
C102067	OT_NURR1_NURR1RXRa_1440	TCA2TCC	NA
C102067	Tox21_ARE_BLA_agonist_ratio	TCA2TCC	NA
C102067	Tox21_AR_LUC_MDAKB2_Antagonist	TCA2TCC	NA
C102067	Tox21_AhR	TCA2TCC	NA
C102067	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C102067	Tox21_ERa_LUC_BG1_Antagonist	TCA2TCC	NA
C10222012	ATG_Ahr_CIS_up	TCA2TCC	NA
C10222012	ATG_ERE_CIS_up	TCA2TCC	NA
C10222012	ATG_ERa_TRANS_up	TCA2TCC	NA
C10222012	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C10222012	ATG_PXRE_CIS_up	TCA2TCC	NA
C10222012	ATG_PXR_TRANS_up	TCA2TCC	NA
C10222012	ATG_RXRb_TRANS_up	TCA2TCC	NA
C10222012	BSK_LPS_MCSF_up	TCA2TCC	NA
C10222012	NVS_GPCR_hORL1	TCA2TCC	NA
C10222012	Tox21_Aromatase_Inhibition	TCA2TCC	NA
C102409927	APR_HepG2_MitoMass_72h_up	TCA2TCC	NA
C102409927	APR_HepG2_MitoMembPot_24h_dn	TCA2TCC	NA
C102409927	ATG_AP_1_CIS_up	TCA2TCC	NA
C102409927	ATG_Ahr_CIS_up	TCA2TCC	NA
C102409927	ATG_CRE_CIS_up	TCA2TCC	NA
C102409927	ATG_C_EBP_CIS_up	TCA2TCC	NA
C102409927	ATG_DR5_CIS_up	TCA2TCC	NA
C102409927	ATG_E2F_CIS_up	TCA2TCC	NA
C102409927	ATG_EGR_CIS_up	TCA2TCC	NA
C102409927	ATG_ERE_CIS_up	TCA2TCC	NA
C102409927	ATG_FoxA2_CIS_up	TCA2TCC	NA
C102409927	ATG_FoxO_CIS_up	TCA2TCC	NA
C102409927	ATG_GLI_CIS_up	TCA2TCC	NA
C102409927	ATG_GRE_CIS_up	TCA2TCC	NA
C102409927	ATG_HIF1a_CIS_up	TCA2TCC	NA
C102409927	ATG_M_19_CIS_up	TCA2TCC	NA
C102409927	ATG_NFI_CIS_up	TCA2TCC	NA
C102409927	ATG_NRF2_ARE_CIS_up	TCA2TCC	NA
C102409927	ATG_Oct_MLP_CIS_up	TCA2TCC	NA
C102409927	ATG_STAT3_CIS_up	TCA2TCC	NA
C102409927	ATG_Sox_CIS_up	TCA2TCC	NA
C102409927	ATG_TAL_CIS_up	TCA2TCC	NA
C102409927	ATG_TA_CIS_up	TCA2TCC	NA
C102409927	ATG_TGFb_CIS_up	TCA2TCC	NA
C102409927	ATG_VDRE_CIS_up	TCA2TCC	NA
C102409927	ATG_Xbp1_CIS_up	TCA2TCC	NA
C102409927	BSK_3C_Eselectin_down	TCA2TCC	NA
C102409927	BSK_3C_HLADR_down	TCA2TCC	NA
C102409927	BSK_3C_ICAM1_down	TCA2TCC	NA
C102409927	BSK_3C_IL8_down	TCA2TCC	NA
C102409927	BSK_3C_MCP1_down	TCA2TCC	NA
C102409927	BSK_3C_MIG_down	TCA2TCC	NA
C102409927	BSK_3C_Proliferation_down	TCA2TCC	NA
C102409927	BSK_3C_SRB_down	TCA2TCC	NA
C102409927	BSK_3C_TissueFactor_down	TCA2TCC	NA
C102409927	BSK_3C_VCAM1_down	TCA2TCC	NA
C102409927	BSK_3C_Vis_down	TCA2TCC	NA
C102409927	BSK_3C_uPAR_down	TCA2TCC	NA
C102409927	BSK_4H_Eotaxin3_down	TCA2TCC	NA
C102409927	BSK_4H_MCP1_down	TCA2TCC	NA
C102409927	BSK_4H_Pselectin_down	TCA2TCC	NA
C102409927	BSK_4H_SRB_down	TCA2TCC	NA
C102409927	BSK_4H_VCAM1_down	TCA2TCC	NA
C102409927	BSK_4H_VEGFRII_down	TCA2TCC	NA
C102409927	BSK_4H_uPAR_down	TCA2TCC	NA
C102409927	BSK_BE3C_HLADR_down	TCA2TCC	NA
C102409927	BSK_BE3C_IL1a_down	TCA2TCC	NA
C102409927	BSK_BE3C_IP10_down	TCA2TCC	NA
C102409927	BSK_BE3C_MIG_down	TCA2TCC	NA
C102409927	BSK_BE3C_MMP1_down	TCA2TCC	NA
C102409927	BSK_BE3C_PAI1_down	TCA2TCC	NA
C102409927	BSK_BE3C_SRB_down	TCA2TCC	NA
C102409927	BSK_BE3C_TGFb1_down	TCA2TCC	NA
C102409927	BSK_BE3C_tPA_down	TCA2TCC	NA
C102409927	BSK_BE3C_uPAR_down	TCA2TCC	NA
C102409927	BSK_BE3C_uPA_down	TCA2TCC	NA
C102409927	BSK_CASM3C_HLADR_down	TCA2TCC	NA
C102409927	BSK_CASM3C_IL6_down	TCA2TCC	NA
C102409927	BSK_CASM3C_IL8_down	TCA2TCC	NA
C102409927	BSK_CASM3C_LDLR_down	TCA2TCC	NA
C102409927	BSK_CASM3C_MCP1_down	TCA2TCC	NA
C102409927	BSK_CASM3C_MCSF_down	TCA2TCC	NA
C102409927	BSK_CASM3C_MIG_down	TCA2TCC	NA
C102409927	BSK_CASM3C_Proliferation_down	TCA2TCC	NA
C102409927	BSK_CASM3C_SAA_down	TCA2TCC	NA
C102409927	BSK_CASM3C_SRB_down	TCA2TCC	NA
C102409927	BSK_CASM3C_Thrombomodulin_up	TCA2TCC	NA
C102409927	BSK_CASM3C_TissueFactor_down	TCA2TCC	NA
C102409927	BSK_CASM3C_VCAM1_down	TCA2TCC	NA
C102409927	BSK_CASM3C_uPAR_down	TCA2TCC	NA
C102409927	BSK_KF3CT_ICAM1_down	TCA2TCC	NA
C102409927	BSK_KF3CT_IL1a_down	TCA2TCC	NA
C102409927	BSK_KF3CT_IP10_down	TCA2TCC	NA
C102409927	BSK_KF3CT_MCP1_down	TCA2TCC	NA
C102409927	BSK_KF3CT_MMP9_down	TCA2TCC	NA
C102409927	BSK_KF3CT_SRB_down	TCA2TCC	NA
C102409927	BSK_KF3CT_TGFb1_down	TCA2TCC	NA
C102409927	BSK_KF3CT_TIMP2_down	TCA2TCC	NA
C102409927	BSK_KF3CT_uPA_down	TCA2TCC	NA
C102409927	BSK_LPS_CD40_down	TCA2TCC	NA
C102409927	BSK_LPS_Eselectin_down	TCA2TCC	NA
C102409927	BSK_LPS_IL1a_down	TCA2TCC	NA
C102409927	BSK_LPS_IL8_down	TCA2TCC	NA
C102409927	BSK_LPS_MCP1_down	TCA2TCC	NA
C102409927	BSK_LPS_MCSF_down	TCA2TCC	NA
C102409927	BSK_LPS_PGE2_up	TCA2TCC	NA
C102409927	BSK_LPS_SRB_down	TCA2TCC	NA
C102409927	BSK_LPS_TissueFactor_down	TCA2TCC	NA
C102409927	BSK_LPS_VCAM1_down	TCA2TCC	NA
C102409927	BSK_SAg_CD38_down	TCA2TCC	NA
C102409927	BSK_SAg_CD40_down	TCA2TCC	NA
C102409927	BSK_SAg_CD69_down	TCA2TCC	NA
